templateId,monster,rarity,slot,skillId,skillName,elements,unique,growth,runtimeOverride,level,target,cooldown,effects
"treant","トレント","★3","S3","treant_s3_dark","ソウルルート","DARK","DARK","levelOverrides","false","3","ALL_ENEMIES","4","ダメージ倍率 2.25倍(最大HPの15%を加算) / 与えたダメージの50%を自身が回復 / 75%で速度-30% (2ターン) / 味方全体を回復 最大HPの17.0% / 味方全体の防御力+30% (3ターン)"
"treant","トレント","★3","S3","treant_s3_dark","ソウルルート","DARK","DARK","levelOverrides","false","4","ALL_ENEMIES","4","ダメージ倍率 2.40倍(最大HPの18%を加算) / 与えたダメージの50%を自身が回復 / 75%で速度-30% (2ターン) / 味方全体を回復 最大HPの20.0% / 味方全体の防御力+30% (3ターン)"
"treant","トレント","★3","S3","treant_s3_dark","ソウルルート","DARK","DARK","levelOverrides","false","5","ALL_ENEMIES","3","ダメージ倍率 2.40倍(最大HPの18%を加算) / 与えたダメージの50%を自身が回復 / 75%で速度-30% (3ターン) / 味方全体を回復 最大HPの20.0% / 味方全体の防御力+30% (4ターン)"
"knight","グレイヴナイト","★3","S1","knight_s1","なぎはらい","FIRE|GRASS|ELECTRIC|WATER|LIGHT|DARK","","levelOverrides","false","1","SINGLE_ENEMY","0","ダメージ倍率 1.00倍(防御力の90%を加算)"
"knight","グレイヴナイト","★3","S1","knight_s1","なぎはらい","FIRE|GRASS|ELECTRIC|WATER|LIGHT|DARK","","levelOverrides","false","2","SINGLE_ENEMY","0","ダメージ倍率 1.10倍(防御力の100%を加算)"
"knight","グレイヴナイト","★3","S1","knight_s1","なぎはらい","FIRE|GRASS|ELECTRIC|WATER|LIGHT|DARK","","levelOverrides","false","3","SINGLE_ENEMY","0","ダメージ倍率 1.15倍(防御力の110%を加算)"
"knight","グレイヴナイト","★3","S1","knight_s1","なぎはらい","FIRE|GRASS|ELECTRIC|WATER|LIGHT|DARK","","levelOverrides","false","4","SINGLE_ENEMY","0","ダメージ倍率 1.20倍(防御力の120%を加算)"
"knight","グレイヴナイト","★3","S1","knight_s1","なぎはらい","FIRE|GRASS|ELECTRIC|WATER|LIGHT|DARK","","levelOverrides","false","5","SINGLE_ENEMY","0","ダメージ倍率 1.25倍(防御力の120%を加算)"
"knight","グレイヴナイト","★3","S2","knight_s2_a","かぶとわり","FIRE|WATER","","levelOverrides","false","1","SINGLE_ENEMY","3","ダメージ倍率 1.60倍 / 70%で防御力-75% (2ターン)"
"knight","グレイヴナイト","★3","S2","knight_s2_a","かぶとわり","FIRE|WATER","","levelOverrides","false","2","SINGLE_ENEMY","3","ダメージ倍率 1.75倍 / 70%で防御力-75% (2ターン)"
"knight","グレイヴナイト","★3","S2","knight_s2_a","かぶとわり","FIRE|WATER","","levelOverrides","false","3","SINGLE_ENEMY","3","ダメージ倍率 1.75倍 / 85%で防御力-75% (2ターン)"
"knight","グレイヴナイト","★3","S2","knight_s2_a","かぶとわり","FIRE|WATER","","levelOverrides","false","4","SINGLE_ENEMY","3","ダメージ倍率 1.90倍 / 85%で防御力-75% (2ターン)"
"knight","グレイヴナイト","★3","S2","knight_s2_a","かぶとわり","FIRE|WATER","","levelOverrides","false","5","SINGLE_ENEMY","2","ダメージ倍率 1.90倍 / 85%で防御力-75% (3ターン)"
"knight","グレイヴナイト","★3","S2","knight_s2_b","たてうけ","GRASS|LIGHT","","levelOverrides","false","1","ALL_ALLIES","4","デバフを解除 / 自身の防御力+30% (3ターン) / シールド 最大HPの10% (2ターン、ダメージを肩代わり)"
"knight","グレイヴナイト","★3","S2","knight_s2_b","たてうけ","GRASS|LIGHT","","levelOverrides","false","2","ALL_ALLIES","4","デバフを解除 / 自身の防御力+30% (3ターン) / シールド 最大HPの12% (2ターン、ダメージを肩代わり)"
"knight","グレイヴナイト","★3","S2","knight_s2_b","たてうけ","GRASS|LIGHT","","levelOverrides","false","3","ALL_ALLIES","4","デバフを解除 / 自身の防御力+30% (3ターン) / シールド 最大HPの15% (2ターン、ダメージを肩代わり)"
"knight","グレイヴナイト","★3","S2","knight_s2_b","たてうけ","GRASS|LIGHT","","levelOverrides","false","4","ALL_ALLIES","4","デバフを解除 / 自身の防御力+30% (3ターン) / シールド 最大HPの18% (2ターン、ダメージを肩代わり)"
"knight","グレイヴナイト","★3","S2","knight_s2_b","たてうけ","GRASS|LIGHT","","levelOverrides","false","5","ALL_ALLIES","3","デバフを解除 / 自身の防御力+30% (4ターン) / シールド 最大HPの18% (2ターン、ダメージを肩代わり)"
"knight","グレイヴナイト","★3","S2","knight_s2_c","れんげき","ELECTRIC|DARK","","levelOverrides","false","1","SINGLE_ENEMY","3","ダメージ倍率 0.75倍 × 3回。各ヒットごとに: 25%で防御力-75% (2ターン)"
"knight","グレイヴナイト","★3","S2","knight_s2_c","れんげき","ELECTRIC|DARK","","levelOverrides","false","2","SINGLE_ENEMY","3","ダメージ倍率 0.80倍 × 3回。各ヒットごとに: 25%で防御力-75% (2ターン)"
"knight","グレイヴナイト","★3","S2","knight_s2_c","れんげき","ELECTRIC|DARK","","levelOverrides","false","3","SINGLE_ENEMY","3","ダメージ倍率 0.80倍 × 3回。各ヒットごとに: 35%で防御力-75% (2ターン)"
"knight","グレイヴナイト","★3","S2","knight_s2_c","れんげき","ELECTRIC|DARK","","levelOverrides","false","4","SINGLE_ENEMY","3","ダメージ倍率 0.90倍 × 3回。各ヒットごとに: 35%で防御力-75% (2ターン)"
"knight","グレイヴナイト","★3","S2","knight_s2_c","れんげき","ELECTRIC|DARK","","levelOverrides","false","5","SINGLE_ENEMY","2","ダメージ倍率 0.90倍 × 3回。各ヒットごとに: 35%で防御力-75% (2ターン)"
"knight","グレイヴナイト","★3","S3","knight_s3_a","しんげきのごうれい","FIRE","","levelOverrides","false","1","SINGLE_ENEMY","4","ダメージ倍率 2.00倍 / 味方全体の攻撃力+30% (2ターン) / 味方全体の行動ゲージ+15%"
"knight","グレイヴナイト","★3","S3","knight_s3_a","しんげきのごうれい","FIRE","","levelOverrides","false","2","SINGLE_ENEMY","4","ダメージ倍率 2.20倍 / 味方全体の攻撃力+30% (2ターン) / 味方全体の行動ゲージ+20%"
"knight","グレイヴナイト","★3","S3","knight_s3_a","しんげきのごうれい","FIRE","","levelOverrides","false","3","SINGLE_ENEMY","4","ダメージ倍率 2.40倍 / 味方全体の攻撃力+30% (2ターン) / 味方全体の行動ゲージ+25%"
"knight","グレイヴナイト","★3","S3","knight_s3_a","しんげきのごうれい","FIRE","","levelOverrides","false","4","SINGLE_ENEMY","4","ダメージ倍率 2.40倍 / 味方全体の攻撃力+30% (2ターン) / 味方全体の行動ゲージ+25%"
"knight","グレイヴナイト","★3","S3","knight_s3_a","しんげきのごうれい","FIRE","","levelOverrides","false","5","SINGLE_ENEMY","3","ダメージ倍率 2.40倍 / 味方全体の攻撃力+30% (3ターン) / 味方全体の行動ゲージ+25%"
"knight","グレイヴナイト","★3","S3","knight_s3_b","じゅうじざん","GRASS|WATER","","levelOverrides","false","1","ALL_ENEMIES","5","ダメージ倍率 1.50倍 / 60%でスタン (1ターン) / 70%で攻撃力-50% (2ターン)"
"knight","グレイヴナイト","★3","S3","knight_s3_b","じゅうじざん","GRASS|WATER","","levelOverrides","false","2","ALL_ENEMIES","5","ダメージ倍率 1.65倍 / 65%でスタン (1ターン) / 70%で攻撃力-50% (2ターン)"
"knight","グレイヴナイト","★3","S3","knight_s3_b","じゅうじざん","GRASS|WATER","","levelOverrides","false","3","ALL_ENEMIES","5","ダメージ倍率 1.70倍 / 70%でスタン (1ターン) / 70%で攻撃力-50% (2ターン)"
"knight","グレイヴナイト","★3","S3","knight_s3_b","じゅうじざん","GRASS|WATER","","levelOverrides","false","4","ALL_ENEMIES","5","ダメージ倍率 1.80倍 / 75%でスタン (1ターン) / 85%で攻撃力-50% (2ターン)"
"knight","グレイヴナイト","★3","S3","knight_s3_b","じゅうじざん","GRASS|WATER","","levelOverrides","false","5","ALL_ENEMIES","4","ダメージ倍率 1.80倍 / 75%でスタン (1ターン) / 85%で攻撃力-50% (2ターン)"
"knight","グレイヴナイト","★3","S3","knight_s3_c","きしのちかい","ELECTRIC","","levelOverrides","false","1","ALL_ALLIES","5","シールド 最大HPの20% (3ターン、ダメージを肩代わり) / 防御力+30% (2ターン) / クリ率+20% (2ターン)"
"knight","グレイヴナイト","★3","S3","knight_s3_c","きしのちかい","ELECTRIC","","levelOverrides","false","2","ALL_ALLIES","5","シールド 最大HPの23% (3ターン、ダメージを肩代わり) / 防御力+30% (2ターン) / クリ率+20% (2ターン)"
"knight","グレイヴナイト","★3","S3","knight_s3_c","きしのちかい","ELECTRIC","","levelOverrides","false","3","ALL_ALLIES","5","シールド 最大HPの25% (3ターン、ダメージを肩代わり) / 防御力+30% (2ターン) / クリ率+20% (2ターン)"
"knight","グレイヴナイト","★3","S3","knight_s3_c","きしのちかい","ELECTRIC","","levelOverrides","false","4","ALL_ALLIES","5","シールド 最大HPの30% (3ターン、ダメージを肩代わり) / 防御力+30% (2ターン) / クリ率+20% (2ターン)"
"knight","グレイヴナイト","★3","S3","knight_s3_c","きしのちかい","ELECTRIC","","levelOverrides","false","5","ALL_ALLIES","4","シールド 最大HPの30% (4ターン、ダメージを肩代わり) / 防御力+30% (3ターン) / クリ率+20% (3ターン)"
"knight","グレイヴナイト","★3","S3","knight_s3_light","セイクリッドオーダー","LIGHT","LIGHT","levelOverrides","false","1","ALL_ALLIES","5","攻撃力+30% (3ターン) / 防御力+30% (3ターン) / シールド 最大HPの20% (3ターン、ダメージを肩代わり) / 行動ゲージ+15% / 敵全体に85%で暗闇 (2ターン、攻撃時50%でダメージ-75%・追加効果なし)"
"knight","グレイヴナイト","★3","S3","knight_s3_light","セイクリッドオーダー","LIGHT","LIGHT","levelOverrides","false","2","ALL_ALLIES","5","攻撃力+30% (3ターン) / 防御力+30% (3ターン) / シールド 最大HPの23% (3ターン、ダメージを肩代わり) / 行動ゲージ+15% / 敵全体に85%で暗闇 (2ターン、攻撃時50%でダメージ-75%・追加効果なし)"
"knight","グレイヴナイト","★3","S3","knight_s3_light","セイクリッドオーダー","LIGHT","LIGHT","levelOverrides","false","3","ALL_ALLIES","5","攻撃力+30% (3ターン) / 防御力+30% (3ターン) / シールド 最大HPの25% (3ターン、ダメージを肩代わり) / 行動ゲージ+15% / 敵全体に85%で暗闇 (2ターン、攻撃時50%でダメージ-75%・追加効果なし)"
"knight","グレイヴナイト","★3","S3","knight_s3_light","セイクリッドオーダー","LIGHT","LIGHT","levelOverrides","false","4","ALL_ALLIES","5","攻撃力+30% (3ターン) / 防御力+30% (3ターン) / シールド 最大HPの25% (3ターン、ダメージを肩代わり) / 行動ゲージ+20% / 敵全体に85%で暗闇 (2ターン、攻撃時50%でダメージ-75%・追加効果なし)"
"knight","グレイヴナイト","★3","S3","knight_s3_light","セイクリッドオーダー","LIGHT","LIGHT","levelOverrides","false","5","ALL_ALLIES","4","攻撃力+30% (4ターン) / 防御力+30% (4ターン) / シールド 最大HPの25% (4ターン、ダメージを肩代わり) / 行動ゲージ+20% / 敵全体に85%で暗闇 (2ターン、攻撃時50%でダメージ-75%・追加効果なし)"
"knight","グレイヴナイト","★3","S3","knight_s3_dark","ブラッドエッジ","DARK","DARK","levelOverrides","false","1","ALL_ENEMIES","5","ダメージ倍率 2.10倍 / 70%でスタン (1ターン) / 与えたダメージの35%を自身が回復"
"knight","グレイヴナイト","★3","S3","knight_s3_dark","ブラッドエッジ","DARK","DARK","levelOverrides","false","2","ALL_ENEMIES","5","ダメージ倍率 2.30倍 / 70%でスタン (1ターン) / 与えたダメージの35%を自身が回復"
"knight","グレイヴナイト","★3","S3","knight_s3_dark","ブラッドエッジ","DARK","DARK","levelOverrides","false","3","ALL_ENEMIES","5","ダメージ倍率 2.30倍 / 80%でスタン (1ターン) / 与えたダメージの35%を自身が回復"
"knight","グレイヴナイト","★3","S3","knight_s3_dark","ブラッドエッジ","DARK","DARK","levelOverrides","false","4","ALL_ENEMIES","5","ダメージ倍率 2.50倍 / 80%でスタン (1ターン) / 与えたダメージの50%を自身が回復"
"knight","グレイヴナイト","★3","S3","knight_s3_dark","ブラッドエッジ","DARK","DARK","levelOverrides","false","5","ALL_ENEMIES","4","ダメージ倍率 2.50倍 / 80%でスタン (1ターン) / 与えたダメージの50%を自身が回復"
"griffon","グリフォン","★4","S1","griffon_s1","ついばみ","FIRE|GRASS|ELECTRIC|WATER|LIGHT|DARK","","levelOverrides","false","1","SINGLE_ENEMY","0","ダメージ倍率 1.20倍 / 20%でスタン (1ターン)"
"griffon","グリフォン","★4","S1","griffon_s1","ついばみ","FIRE|GRASS|ELECTRIC|WATER|LIGHT|DARK","","levelOverrides","false","2","SINGLE_ENEMY","0","ダメージ倍率 1.30倍 / 30%でスタン (1ターン)"
"griffon","グリフォン","★4","S1","griffon_s1","ついばみ","FIRE|GRASS|ELECTRIC|WATER|LIGHT|DARK","","levelOverrides","false","3","SINGLE_ENEMY","0","ダメージ倍率 1.40倍 / 40%でスタン (1ターン)"
"griffon","グリフォン","★4","S1","griffon_s1","ついばみ","FIRE|GRASS|ELECTRIC|WATER|LIGHT|DARK","","levelOverrides","false","4","SINGLE_ENEMY","0","ダメージ倍率 1.40倍 / 40%でスタン (1ターン)"
"griffon","グリフォン","★4","S1","griffon_s1","ついばみ","FIRE|GRASS|ELECTRIC|WATER|LIGHT|DARK","","levelOverrides","false","5","SINGLE_ENEMY","0","ダメージ倍率 1.40倍 / 40%でスタン (1ターン)"
"griffon","グリフォン","★4","S2","griffon_s2_a","きりさく突風","FIRE|WATER","","levelOverrides","false","1","ALL_ENEMIES","3","ダメージ倍率 1.30倍 / 30%でスタン (1ターン)"
"griffon","グリフォン","★4","S2","griffon_s2_a","きりさく突風","FIRE|WATER","","levelOverrides","false","2","ALL_ENEMIES","3","ダメージ倍率 1.40倍 / 40%でスタン (1ターン)"
"griffon","グリフォン","★4","S2","griffon_s2_a","きりさく突風","FIRE|WATER","","levelOverrides","false","3","ALL_ENEMIES","3","ダメージ倍率 1.50倍 / 40%でスタン (1ターン)"
"griffon","グリフォン","★4","S2","griffon_s2_a","きりさく突風","FIRE|WATER","","levelOverrides","false","4","ALL_ENEMIES","3","ダメージ倍率 1.50倍 / 40%でスタン (1ターン)"
"griffon","グリフォン","★4","S2","griffon_s2_a","きりさく突風","FIRE|WATER","","levelOverrides","false","5","ALL_ENEMIES","2","ダメージ倍率 1.50倍 / 40%でスタン (1ターン)"
"griffon","グリフォン","★4","S2","griffon_s2_b","はやてづき","GRASS|LIGHT","","levelOverrides","false","1","SINGLE_ENEMY","3","ダメージ倍率 0.95倍 × 2回(自身の速度が高いほど上昇)"
"griffon","グリフォン","★4","S2","griffon_s2_b","はやてづき","GRASS|LIGHT","","levelOverrides","false","2","SINGLE_ENEMY","3","ダメージ倍率 1.05倍 × 2回(自身の速度が高いほど上昇)"
"griffon","グリフォン","★4","S2","griffon_s2_b","はやてづき","GRASS|LIGHT","","levelOverrides","false","3","SINGLE_ENEMY","3","ダメージ倍率 1.10倍 × 2回(自身の速度が高いほど上昇)"
"griffon","グリフォン","★4","S2","griffon_s2_b","はやてづき","GRASS|LIGHT","","levelOverrides","false","4","SINGLE_ENEMY","3","ダメージ倍率 1.15倍 × 2回(自身の速度が高いほど上昇)"
"griffon","グリフォン","★4","S2","griffon_s2_b","はやてづき","GRASS|LIGHT","","levelOverrides","false","5","SINGLE_ENEMY","2","ダメージ倍率 1.15倍 × 2回(自身の速度が高いほど上昇)"
"griffon","グリフォン","★4","S2","griffon_s2_c","ダイブアタック","ELECTRIC|DARK","","levelOverrides","false","1","SINGLE_ENEMY","3","ダメージ倍率 1.80倍 / 80%で速度-30% (2ターン) / 行動ゲージ-20%"
"griffon","グリフォン","★4","S2","griffon_s2_c","ダイブアタック","ELECTRIC|DARK","","levelOverrides","false","2","SINGLE_ENEMY","3","ダメージ倍率 2.00倍 / 90%で速度-30% (2ターン) / 行動ゲージ-20%"
"griffon","グリフォン","★4","S2","griffon_s2_c","ダイブアタック","ELECTRIC|DARK","","levelOverrides","false","3","SINGLE_ENEMY","3","ダメージ倍率 2.20倍 / 90%で速度-30% (2ターン) / 行動ゲージ-30%"
"griffon","グリフォン","★4","S2","griffon_s2_c","ダイブアタック","ELECTRIC|DARK","","levelOverrides","false","4","SINGLE_ENEMY","3","ダメージ倍率 2.20倍 / 90%で速度-30% (2ターン) / 行動ゲージ-30%"
"griffon","グリフォン","★4","S2","griffon_s2_c","ダイブアタック","ELECTRIC|DARK","","levelOverrides","false","5","SINGLE_ENEMY","2","ダメージ倍率 2.20倍 / 90%で速度-30% (3ターン) / 行動ゲージ-30%"
"griffon","グリフォン","★4","S3","griffon_s3_a","嵐の一撃","FIRE","","levelOverrides","false","1","SINGLE_ENEMY","5","ダメージ倍率 3.20倍(自身の速度が高いほど上昇) / 70%でスタン (1ターン)"
"griffon","グリフォン","★4","S3","griffon_s3_a","嵐の一撃","FIRE","","levelOverrides","false","2","SINGLE_ENEMY","5","ダメージ倍率 3.40倍(自身の速度が高いほど上昇) / 80%でスタン (1ターン)"
"griffon","グリフォン","★4","S3","griffon_s3_a","嵐の一撃","FIRE","","levelOverrides","false","3","SINGLE_ENEMY","5","ダメージ倍率 3.70倍(自身の速度が高いほど上昇) / 80%でスタン (1ターン)"
"griffon","グリフォン","★4","S3","griffon_s3_a","嵐の一撃","FIRE","","levelOverrides","false","4","SINGLE_ENEMY","5","ダメージ倍率 3.70倍(自身の速度が高いほど上昇) / 80%でスタン (1ターン)"
"griffon","グリフォン","★4","S3","griffon_s3_a","嵐の一撃","FIRE","","levelOverrides","false","5","SINGLE_ENEMY","4","ダメージ倍率 3.70倍(自身の速度が高いほど上昇) / 80%でスタン (1ターン)"
"griffon","グリフォン","★4","S3","griffon_s3_b","せんぷうげき","GRASS|WATER","","levelOverrides","false","1","ALL_ENEMIES","5","ダメージ倍率 2.40倍(自身の速度が高いほど上昇) / 自身の行動ゲージ+30%"
"griffon","グリフォン","★4","S3","griffon_s3_b","せんぷうげき","GRASS|WATER","","levelOverrides","false","2","ALL_ENEMIES","5","ダメージ倍率 2.55倍(自身の速度が高いほど上昇) / 自身の行動ゲージ+40%"
"griffon","グリフォン","★4","S3","griffon_s3_b","せんぷうげき","GRASS|WATER","","levelOverrides","false","3","ALL_ENEMIES","5","ダメージ倍率 2.70倍(自身の速度が高いほど上昇) / 自身の行動ゲージ+40%"
"griffon","グリフォン","★4","S3","griffon_s3_b","せんぷうげき","GRASS|WATER","","levelOverrides","false","4","ALL_ENEMIES","5","ダメージ倍率 2.70倍(自身の速度が高いほど上昇) / 自身の行動ゲージ+40%"
"griffon","グリフォン","★4","S3","griffon_s3_b","せんぷうげき","GRASS|WATER","","levelOverrides","false","5","ALL_ENEMIES","4","ダメージ倍率 2.70倍(自身の速度が高いほど上昇) / 自身の行動ゲージ+40%"
"griffon","グリフォン","★4","S3","griffon_s3_c","猛禽の加護","ELECTRIC","","levelOverrides","false","1","ALL_ALLIES","5","攻撃力+30% (3ターン) / クリダメ+30% (3ターン) / 行動ゲージ+20%"
"griffon","グリフォン","★4","S3","griffon_s3_c","猛禽の加護","ELECTRIC","","levelOverrides","false","2","ALL_ALLIES","5","攻撃力+30% (3ターン) / クリダメ+30% (3ターン) / 行動ゲージ+25%"
"griffon","グリフォン","★4","S3","griffon_s3_c","猛禽の加護","ELECTRIC","","levelOverrides","false","3","ALL_ALLIES","5","攻撃力+30% (3ターン) / クリダメ+30% (3ターン) / 行動ゲージ+30%"
"griffon","グリフォン","★4","S3","griffon_s3_c","猛禽の加護","ELECTRIC","","levelOverrides","false","4","ALL_ALLIES","5","攻撃力+30% (3ターン) / クリダメ+30% (3ターン) / 行動ゲージ+35%"
"griffon","グリフォン","★4","S3","griffon_s3_c","猛禽の加護","ELECTRIC","","levelOverrides","false","5","ALL_ALLIES","4","攻撃力+30% (4ターン) / クリダメ+30% (4ターン) / 行動ゲージ+35%"
"griffon","グリフォン","★4","S3","griffon_s3_light","テンペストジャッジ","LIGHT","LIGHT","levelOverrides","false","1","ALL_ENEMIES","5","ダメージ倍率 2.50倍(自身の速度が高いほど上昇) / 60%でスタン (1ターン) / 味方全体の攻撃力+30% (3ターン)"
"griffon","グリフォン","★4","S3","griffon_s3_light","テンペストジャッジ","LIGHT","LIGHT","levelOverrides","false","2","ALL_ENEMIES","5","ダメージ倍率 2.65倍(自身の速度が高いほど上昇) / 70%でスタン (1ターン) / 味方全体の攻撃力+30% (3ターン)"
"griffon","グリフォン","★4","S3","griffon_s3_light","テンペストジャッジ","LIGHT","LIGHT","levelOverrides","false","3","ALL_ENEMIES","5","ダメージ倍率 2.80倍(自身の速度が高いほど上昇) / 70%でスタン (1ターン) / 味方全体の攻撃力+30% (3ターン)"
"griffon","グリフォン","★4","S3","griffon_s3_light","テンペストジャッジ","LIGHT","LIGHT","levelOverrides","false","4","ALL_ENEMIES","5","ダメージ倍率 2.85倍(自身の速度が高いほど上昇) / 70%でスタン (1ターン) / 味方全体の攻撃力+30% (3ターン)"
"griffon","グリフォン","★4","S3","griffon_s3_light","テンペストジャッジ","LIGHT","LIGHT","levelOverrides","false","5","ALL_ENEMIES","4","ダメージ倍率 2.85倍(自身の速度が高いほど上昇) / 70%でスタン (1ターン) / 味方全体の攻撃力+30% (4ターン)"
"griffon","グリフォン","★4","S3","griffon_s3_dark","シャドウタロン","DARK","DARK","levelOverrides","false","1","SINGLE_ENEMY","5","ダメージ倍率 1.90倍 × 3回(自身の速度が高いほど上昇) / 70%で防御力-75% (2ターン)"
"griffon","グリフォン","★4","S3","griffon_s3_dark","シャドウタロン","DARK","DARK","levelOverrides","false","2","SINGLE_ENEMY","5","ダメージ倍率 2.05倍 × 3回(自身の速度が高いほど上昇) / 85%で防御力-75% (2ターン)"
"griffon","グリフォン","★4","S3","griffon_s3_dark","シャドウタロン","DARK","DARK","levelOverrides","false","3","SINGLE_ENEMY","5","ダメージ倍率 2.15倍 × 3回(自身の速度が高いほど上昇) / 85%で防御力-75% (2ターン)"
"griffon","グリフォン","★4","S3","griffon_s3_dark","シャドウタロン","DARK","DARK","levelOverrides","false","4","SINGLE_ENEMY","5","ダメージ倍率 2.25倍 × 3回(自身の速度が高いほど上昇) / 85%で防御力-75% (2ターン)"
"griffon","グリフォン","★4","S3","griffon_s3_dark","シャドウタロン","DARK","DARK","levelOverrides","false","5","SINGLE_ENEMY","4","ダメージ倍率 2.25倍 × 3回(自身の速度が高いほど上昇) / 85%で防御力-75% (3ターン)"
"dragon","ドラゴン","★5","S1","dragon_s1","つのぶつけ","FIRE|GRASS|ELECTRIC|WATER|LIGHT|DARK","","levelOverrides","false","1","SINGLE_ENEMY","0","ダメージ倍率 1.30倍 / 35%で防御力-75% (2ターン)"
"dragon","ドラゴン","★5","S1","dragon_s1","つのぶつけ","FIRE|GRASS|ELECTRIC|WATER|LIGHT|DARK","","levelOverrides","false","2","SINGLE_ENEMY","0","ダメージ倍率 1.40倍 / 45%で防御力-75% (2ターン)"
"dragon","ドラゴン","★5","S1","dragon_s1","つのぶつけ","FIRE|GRASS|ELECTRIC|WATER|LIGHT|DARK","","levelOverrides","false","3","SINGLE_ENEMY","0","ダメージ倍率 1.50倍 / 55%で防御力-75% (2ターン)"
"dragon","ドラゴン","★5","S1","dragon_s1","つのぶつけ","FIRE|GRASS|ELECTRIC|WATER|LIGHT|DARK","","levelOverrides","false","4","SINGLE_ENEMY","0","ダメージ倍率 1.50倍 / 55%で防御力-75% (2ターン)"
"dragon","ドラゴン","★5","S1","dragon_s1","つのぶつけ","FIRE|GRASS|ELECTRIC|WATER|LIGHT|DARK","","levelOverrides","false","5","SINGLE_ENEMY","0","ダメージ倍率 1.50倍 / 55%で防御力-75% (3ターン)"
"dragon","ドラゴン","★5","S2","dragon_s2_flame","フレイムブレス","FIRE","","levelOverrides","false","1","ALL_ENEMIES","3","ダメージ倍率 0.70倍 × 3回 / 50%で火傷 (1ターン、自身のターン終了時に自身の攻撃力分のダメージ)"
"dragon","ドラゴン","★5","S2","dragon_s2_flame","フレイムブレス","FIRE","","levelOverrides","false","2","ALL_ENEMIES","3","ダメージ倍率 0.75倍 × 3回 / 65%で火傷 (1ターン、自身のターン終了時に自身の攻撃力分のダメージ)"
"dragon","ドラゴン","★5","S2","dragon_s2_flame","フレイムブレス","FIRE","","levelOverrides","false","3","ALL_ENEMIES","3","ダメージ倍率 0.80倍 × 3回 / 65%で火傷 (1ターン、自身のターン終了時に自身の攻撃力分のダメージ)"
"dragon","ドラゴン","★5","S2","dragon_s2_flame","フレイムブレス","FIRE","","levelOverrides","false","4","ALL_ENEMIES","3","ダメージ倍率 0.85倍 × 3回 / 65%で火傷 (1ターン、自身のターン終了時に自身の攻撃力分のダメージ)"
"dragon","ドラゴン","★5","S2","dragon_s2_flame","フレイムブレス","FIRE","","levelOverrides","false","5","ALL_ENEMIES","2","ダメージ倍率 0.85倍 × 3回 / 65%で火傷 (1ターン、自身のターン終了時に自身の攻撃力分のダメージ)"
"dragon","ドラゴン","★5","S2","dragon_s2_claw","ドラゴンクロー","GRASS","","levelOverrides","false","1","SINGLE_ENEMY","3","ダメージ倍率 2.50倍 / 65%で防御力-75% (2ターン)"
"dragon","ドラゴン","★5","S2","dragon_s2_claw","ドラゴンクロー","GRASS","","levelOverrides","false","2","SINGLE_ENEMY","3","ダメージ倍率 2.70倍 / 65%で防御力-75% (2ターン)"
"dragon","ドラゴン","★5","S2","dragon_s2_claw","ドラゴンクロー","GRASS","","levelOverrides","false","3","SINGLE_ENEMY","3","ダメージ倍率 2.70倍 / 80%で防御力-75% (2ターン)"
"dragon","ドラゴン","★5","S2","dragon_s2_claw","ドラゴンクロー","GRASS","","levelOverrides","false","4","SINGLE_ENEMY","3","ダメージ倍率 3.00倍 / 80%で防御力-75% (2ターン)"
"dragon","ドラゴン","★5","S2","dragon_s2_claw","ドラゴンクロー","GRASS","","levelOverrides","false","5","SINGLE_ENEMY","2","ダメージ倍率 3.00倍 / 80%で防御力-75% (3ターン)"
"dragon","ドラゴン","★5","S2","dragon_s2_spirit","りゅうの闘気","ELECTRIC","","levelOverrides","false","1","ALL_ALLIES","4","クリダメ+30% (2ターン) / 速度+20% (2ターン) / 行動ゲージ+15% / 敵全体に70%で防御力-75% (2ターン)"
"dragon","ドラゴン","★5","S2","dragon_s2_spirit","りゅうの闘気","ELECTRIC","","levelOverrides","false","2","ALL_ALLIES","4","クリダメ+30% (2ターン) / 速度+20% (2ターン) / 行動ゲージ+20% / 敵全体に80%で防御力-75% (2ターン)"
"dragon","ドラゴン","★5","S2","dragon_s2_spirit","りゅうの闘気","ELECTRIC","","levelOverrides","false","3","ALL_ALLIES","4","クリダメ+30% (2ターン) / 速度+20% (2ターン) / 行動ゲージ+25% / 敵全体に90%で防御力-75% (2ターン)"
"dragon","ドラゴン","★5","S2","dragon_s2_spirit","りゅうの闘気","ELECTRIC","","levelOverrides","false","4","ALL_ALLIES","4","クリダメ+30% (2ターン) / 速度+20% (2ターン) / 行動ゲージ+30% / 敵全体に90%で防御力-75% (2ターン)"
"dragon","ドラゴン","★5","S2","dragon_s2_spirit","りゅうの闘気","ELECTRIC","","levelOverrides","false","5","ALL_ALLIES","3","クリダメ+30% (3ターン) / 速度+20% (3ターン) / 行動ゲージ+30% / 敵全体に90%で防御力-75% (2ターン)"
"dragon","ドラゴン","★5","S2","dragon_s2_w_claw","ドラゴンクロー","WATER","","levelOverrides","false","1","SINGLE_ENEMY","3","ダメージ倍率 2.50倍 / 65%で防御力-75% (2ターン)"
"dragon","ドラゴン","★5","S2","dragon_s2_w_claw","ドラゴンクロー","WATER","","levelOverrides","false","2","SINGLE_ENEMY","3","ダメージ倍率 2.70倍 / 65%で防御力-75% (2ターン)"
